year,county,state,rcra_violations_count,unit_of_measure,annual_toxic_emissions_sum,party_in_control
2020,LAKE,FL,12,Pounds,16722.606326999998,R
2020,LAKE,IL,8,Pounds,67070.925837,D
2020,LAKE,IN,35,Pounds,1602760.6199952,N
2020,LAKE,OH,8,Pounds,312863.23023509997,R
2020,LANCASTER,NE,27,Pounds,1121988.7777912,N
2020,LANCASTER,PA,8,Pounds,686022.9585055,R
2020,LANE,OR,28,Pounds,646721.8636350001,N
2020,LAPORTE,IN,4,Pounds,237597.36399999997,R
2020,LARIMER,CO,2,Pounds,25626.431056100002,D
2020,LEA,NM,1,Pounds,48663.81,R
2020,LEBANON,PA,2,Pounds,61209.5148,R
2020,LEE,AL,1,Pounds,27856.9181,R
2020,LEE,FL,19,Pounds,49014.944315,R
2020,LEON,FL,1,Pounds,25175.534,D
2020,LEWIS,WA,4,Pounds,49028.7880411,R
2020,LEXINGTON,SC,9,Pounds,406259.1921978,R
2020,LICKING,OH,5,Pounds,619084.4747370001,R
2020,LIMESTONE,AL,12,Pounds,23209.481223,R
2020,LINN,IA,3,Pounds,961895.2747693,R
2020,LINN,OR,2,Pounds,1353033.2301029,R
2020,LIVINGSTON,MI,12,Pounds,38279.9952,R
2020,LORAIN,OH,13,Pounds,46592.5369267,R
2020,LOS ANGELES,CA,114,Pounds,2632632.6908686,D
2020,LOUDOUN,VA,6,Pounds,3913.63222,D
2020,LOWNDES,GA,7,Pounds,2322117.7617138,R
2020,LUBBOCK,TX,5,Pounds,106340.62310000001,N
2020,LUCAS,OH,4,Pounds,989721.7938833,D
2020,LYCOMING,PA,3,Pounds,40387.312422,N
2020,MACOMB,MI,8,Pounds,507684.4891,R
2020,MADERA,CA,4,Pounds,180165.5765,R
2020,MADISON,AL,6,Pounds,1811280.379,R
2020,MADISON,IL,24,Pounds,693624.4149292,R
2020,MADISON,IN,1,Pounds,49768.35,R
2020,MAHONING,OH,4,Pounds,119495.8273,D
2020,MANATEE,FL,10,Pounds,132606.62858,R
2020,MARICOPA,AZ,135,Pounds,568087.2428899,R
2020,MARIN,CA,3,Pounds,330.0,D
2020,MARION,FL,20,Pounds,13341.866,R
2020,MARION,OR,9,Pounds,91498.58473460001,R
2020,MARTIN,FL,6,Pounds,23355.0,R
2020,MCLENNAN,TX,13,Pounds,141310.4149491,R
2020,MECKLENBURG,NC,29,Pounds,381089.129667,D
2020,MEDINA,OH,1,Pounds,36914.375,R
2020,MERCED,CA,1,Pounds,72066.0,N
2020,MERCER,NJ,16,Pounds,9989.8607,D
2020,MERCER,PA,4,Pounds,182462.1662648,R
2020,MERRIMACK,NH,17,Pounds,24795.404899999998,R
2020,MIAMI,OH,2,Pounds,50396.9605,R
2020,MIAMI DADE,FL,3,Pounds,31791.6,
2020,MIAMI-DADE,FL,22,Pounds,151362.0517789,D
2020,MIDDLESEX,NJ,18,Pounds,205540.9258012,D
2020,MIDLAND,TX,7,Pounds,149510.519,R
2020,MILWAUKEE,WI,37,Pounds,545008.4291459001,D
2020,MISSOULA,MT,2,Pounds,130344.44,D
2020,MOBILE,AL,9,Pounds,1223340.5181777,R
2020,MOHAVE,AZ,8,Pounds,23983.3365402,R
2020,MONMOUTH,NJ,5,Pounds,525.9341,R
2020,MONONGALIA,WV,10,Pounds,1170697.4411978,R
2020,MONROE,MI,6,Pounds,564881.9365796,R
2020,MONROE,NY,15,Pounds,110256.7247243,D
2020,MONTGOMERY,AL,4,Pounds,161668.0447243,D
2020,MONTGOMERY,OH,5,Pounds,214945.587745,D
2020,MONTGOMERY,PA,14,Pounds,517228.81200000003,D
2020,MONTGOMERY,TN,2,Pounds,269296.297923,R
2020,MONTGOMERY,TX,9,Pounds,283846.022,R
2020,MORRIS,NJ,14,Pounds,28688.6046,R
2020,MULTNOMAH,OR,16,Pounds,427627.8788267,D
2020,MUSKEGON,MI,6,Pounds,65329.0444,R
2020,NASSAU,NY,46,Pounds,59447.013720999996,R
2020,NEW CASTLE,DE,19,Pounds,423452.1348183,D
2020,NIAGARA,NY,9,Pounds,72248.5025235,R
2020,NORFOLK,MA,6,Pounds,37473.7833,D
2020,NORTHAMPTON,PA,1,Pounds,226423.1904347,D
2020,NORTHUMBERLAND,PA,2,Pounds,106369.4023244,R
2020,NUECES,TX,20,Pounds,2311788.5847646,D
2020,OAKLAND,MI,20,Pounds,139540.124,D
2020,OCEAN,NJ,6,Pounds,15362.47,R
2020,OKALOOSA,FL,5,Pounds,6735.1,R
2020,OKLAHOMA,OK,15,Pounds,273307.1298,R
2020,OLMSTED,MN,2,Pounds,114596.97,N
2020,ONEIDA,NY,19,Pounds,12502.5452837,R
2020,ONONDAGA,NY,12,Pounds,47472.329517000006,R
2020,ONSLOW,NC,6,Pounds,446.2087,R
2020,ORANGE,CA,88,Pounds,254141.8253712,R
2020,ORANGE,FL,44,Pounds,668750.6183412,D
2020,ORANGE,NC,4,Pounds,2.6319,D
2020,ORANGE,NY,5,Pounds,811060.2232083,R
2020,OSCEOLA,FL,8,Pounds,17281.182065,D
2020,OSWEGO,NY,3,Pounds,62187.2080306,R
2020,OTTAWA,MI,12,Pounds,344068.9275949,R
2020,OUTAGAMIE,WI,6,Pounds,760173.362321,D
2020,PALM BEACH,FL,45,Pounds,605231.2516290001,D
2020,PASCO,FL,1,Pounds,60294.200395,R
2020,PASSAIC,NJ,3,Pounds,21213.65,D
2020,PENOBSCOT,ME,5,Pounds,64592.0,N
2020,PEORIA,IL,2,Pounds,294753.2340154,D
2020,PICKENS,SC,2,Pounds,20180.35,R
2020,PIERCE,WA,11,Pounds,625049.2207413,R
2020,PIMA,AZ,13,Pounds,77971.6877491,D
2020,PINAL,AZ,5,Pounds,179041.8985698,R
2020,PINELLAS,FL,59,Pounds,196820.440826,D
2020,PITT,NC,5,Pounds,214266.85,N
2020,PLACER,CA,1,Pounds,25106.7187971,R
2020,PLYMOUTH,MA,5,Pounds,26014.6119701,R
2020,POLK,FL,38,Pounds,2193395.0388259,R
2020,POLK,IA,12,Pounds,590345.0645043,R
2020,PORTAGE,OH,8,Pounds,87042.57,R
2020,PORTER,IN,11,Pounds,361732.2127518,N
2020,PRINCE GEORGE S,MD,1,,,
2020,PRINCE GEORGES,MD,1,Pounds,10.0223,
2020,PRINCE WILLIAM,VA,2,Pounds,8780.71764,D
2020,PUEBLO,CO,7,Pounds,231623.23588710002,D
2020,PULASKI,AR,22,Pounds,88612.77666,D
2020,PUTNAM,NY,11,Pounds,1718.865,R
2020,RACINE,WI,22,Pounds,25255.2023017,R
2020,RAMSEY,MN,4,Pounds,314119.5569187,D
2020,RENSSELAER,NY,1,Pounds,55711.44133,R
2020,RICHLAND,OH,5,Pounds,8482.892,R
2020,RICHLAND,SC,19,Pounds,1010961.344026,D
2020,RIVERSIDE,CA,7,Pounds,219752.54022,N
2020,ROBESON,NC,3,Pounds,76916.5,D
2020,ROCK,WI,3,Pounds,45010.887,D
2020,ROCK ISLAND,IL,4,Pounds,71448.85859999999,D
2020,ROCKINGHAM,NH,39,Pounds,12889.1237,R
2020,ROCKLAND,NY,5,Pounds,70.2215,D
2020,ROWAN,NC,6,Pounds,159776.2696,R
2020,RUTHERFORD,TN,8,Pounds,525143.55102,R
2020,SACRAMENTO,CA,13,Pounds,130801.64228100001,D
2020,SAGINAW,MI,1,Pounds,13412.36,N
2020,SALEM,NJ,1,Pounds,69654.1609931,R
2020,SALINE,AR,2,Pounds,4.68,R
2020,SALT LAKE,UT,62,Pounds,582874.671553,R
2020,SAN BERNARDINO,CA,23,Pounds,204047.461511,R
2020,SAN DIEGO,CA,18,Pounds,258418.2754269,N
2020,SAN FRANCISCO,CA,4,Pounds,0.0,D
2020,SAN JOAQUIN,CA,34,Pounds,20523.134893,N
2020,SAN JUAN,NM,5,Pounds,427009.49329360004,R
2020,SAN MATEO,CA,16,Pounds,133.7696,D
2020,SANDOVAL,NM,5,Pounds,19261.746,R
2020,SANGAMON,IL,3,Pounds,71382.3001665,R
2020,SANTA BARBARA,CA,8,Pounds,5746.01,D
2020,SANTA CLARA,CA,28,Pounds,47403.791201,D
2020,SANTA CRUZ,CA,1,Pounds,0.002,R
2020,SANTA FE,NM,7,,,D
2020,SANTA ROSA,FL,5,Pounds,93541.0,R
2020,SCHUYLKILL,PA,2,Pounds,296230.4850116,R
2020,SCOTT,MN,1,Pounds,16482.2157219,D
2020,SEDGWICK,KS,1,Pounds,901293.31004,N
2020,SEMINOLE,FL,7,Pounds,2682.285554,R
2020,SHAWNEE,KS,3,Pounds,1412247.887,R
2020,SHELBY,TN,41,Pounds,1740413.1190803,D
2020,SHERBURNE,MN,1,Pounds,104073.6926063,D
2020,SKAGIT,WA,17,Pounds,237192.5757445,N
2020,SMITH,TX,15,Pounds,76989.73765,R
2020,SNOHOMISH,WA,19,Pounds,123512.90449999999,D
2020,SOLANO,CA,8,Pounds,344300.04934,D
2020,SOMERSET,NJ,5,Pounds,44013.78999999999,D
2020,SONOMA,CA,2,Pounds,15672.81,D
2020,SPARTANBURG,SC,48,Pounds,1012802.401115,R
2020,SPOKANE,WA,12,Pounds,119584.0640246,R
2020,ST. CLAIR,MI,1,Pounds,894402.9858935,R
2020,ST. JOSEPH,IN,2,Pounds,167791.44,R
2020,ST. LAWRENCE,NY,2,Pounds,616683.6458369,D
2020,ST. LOUIS,MN,1,Pounds,67474.473,D
2020,ST. LOUIS,MO,13,Pounds,67622.33247,D
2020,ST. LOUIS CITY,MO,14,Pounds,124331.72156,D
2020,STANISLAUS,CA,3,Pounds,66192.534,R
2020,STARK,OH,22,Pounds,202301.0435576,R
2020,STEARNS,MN,1,Pounds,76781.77,D
2020,STRAFFORD,NH,15,Pounds,8905.2969001,D
2020,SUFFOLK,NY,103,Pounds,260939.26227900002,N
2020,SULLIVAN,TN,2,Pounds,1815367.1349933,R
2020,SUMMIT,OH,7,Pounds,138646.420469,D
2020,SUMNER,TN,13,Pounds,78317.1930352,R
2020,SUMTER,FL,1,Pounds,29924.7319594,R
2020,SUMTER,SC,8,Pounds,22393.41017,D
2020,SUSSEX,DE,7,Pounds,69499.97,R
2020,SUSSEX,NJ,1,Pounds,284.1094,N
